,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,101,AMC210709C00120000,2021-07-08 19:31:45,120.0,0.02,0.0,0.0,0.0,0.0,699,2801,0.500005,False,REGULAR,USD
CALLS,102,AMC210709C00125000,2021-07-08 19:59:52,125.0,0.03,0.0,0.0,0.0,0.0,282,1521,0.500005,False,REGULAR,USD
CALLS,103,AMC210709C00130000,2021-07-08 19:51:42,130.0,0.02,0.0,0.0,0.0,0.0,708,1912,0.500005,False,REGULAR,USD
CALLS,104,AMC210709C00135000,2021-07-08 19:59:31,135.0,0.02,0.0,0.0,0.0,0.0,418,2139,0.500005,False,REGULAR,USD
CALLS,105,AMC210709C00140000,2021-07-08 19:59:13,140.0,0.02,0.0,0.0,0.0,0.0,1554,4866,0.500005,False,REGULAR,USD
CALLS,106,AMC210709C00145000,2021-07-08 19:58:14,145.0,0.02,0.0,0.0,0.0,0.0,21271,47926,0.500005,False,REGULAR,USD
PUTS,0,AMC210709P00013000,2021-07-08 19:32:03,13.0,0.01,0.0,0.0,0.0,0.0,505,5071,0.500005,False,REGULAR,USD
PUTS,1,AMC210709P00013500,2021-07-08 13:44:35,13.5,0.01,0.0,0.0,0.0,0.0,1,1655,0.500005,False,REGULAR,USD
PUTS,2,AMC210709P00014000,2021-07-07 15:36:12,14.0,0.01,0.0,0.0,0.0,0.0,2,1813,0.500005,False,REGULAR,USD
PUTS,3,AMC210709P00014500,2021-07-08 15:04:14,14.5,0.01,0.0,0.0,0.0,0.0,14,2185,0.500005,False,REGULAR,USD
PUTS,4,AMC210709P00015000,2021-07-08 15:22:08,15.0,0.01,0.0,0.0,0.0,0.0,134,8434,0.500005,False,REGULAR,USD
PUTS,5,AMC210709P00015500,2021-07-08 15:19:46,15.5,0.01,0.0,0.0,0.0,0.0,303,756,0.500005,False,REGULAR,USD
PUTS,6,AMC210709P00016000,2021-07-08 18:11:26,16.0,0.01,0.0,0.0,0.0,0.0,100,2004,0.500005,False,REGULAR,USD
PUTS,7,AMC210709P00016500,2021-07-08 16:16:59,16.5,0.01,0.0,0.0,0.0,0.0,105,240,0.500005,False,REGULAR,USD
PUTS,8,AMC210709P00017000,2021-07-08 18:09:25,17.0,0.02,0.0,0.0,0.0,0.0,171,1660,0.500005,False,REGULAR,USD
PUTS,9,AMC210709P00017500,2021-07-08 18:34:06,17.5,0.01,0.0,0.0,0.0,0.0,28,921,0.500005,False,REGULAR,USD
PUTS,10,AMC210709P00018000,2021-07-08 18:29:56,18.0,0.01,0.0,0.0,0.0,0.0,41,717,0.500005,False,REGULAR,USD
PUTS,11,AMC210709P00018500,2021-07-08 19:35:12,18.5,0.01,0.0,0.0,0.0,0.0,58,269,0.500005,False,REGULAR,USD
PUTS,12,AMC210709P00019000,2021-07-08 19:33:43,19.0,0.01,0.0,0.0,0.0,0.0,35,508,0.500005,False,REGULAR,USD
PUTS,13,AMC210709P00019500,2021-07-08 15:59:25,19.5,0.01,0.0,0.0,0.0,0.0,69,553,0.500005,False,REGULAR,USD
PUTS,14,AMC210709P00020000,2021-07-08 19:16:12,20.0,0.02,0.0,0.0,0.0,0.0,650,5244,0.500005,False,REGULAR,USD
PUTS,15,AMC210709P00020500,2021-07-08 19:05:48,20.5,0.01,0.0,0.0,0.0,0.0,77,788,0.500005,False,REGULAR,USD
PUTS,16,AMC210709P00021000,2021-07-08 19:15:03,21.0,0.02,0.0,0.0,0.0,0.0,94,457,0.500005,False,REGULAR,USD
PUTS,17,AMC210709P00021500,2021-07-08 16:15:35,21.5,0.02,0.0,0.0,0.0,0.0,107,344,0.500005,False,REGULAR,USD
PUTS,18,AMC210709P00022000,2021-07-08 16:23:01,22.0,0.02,0.0,0.0,0.0,0.0,55,864,0.500005,False,REGULAR,USD
PUTS,19,AMC210709P00022500,2021-07-08 19:06:02,22.5,0.01,0.0,0.0,0.0,0.0,957,974,0.500005,False,REGULAR,USD
PUTS,20,AMC210709P00023000,2021-07-08 18:40:00,23.0,0.02,0.0,0.0,0.0,0.0,107,409,0.500005,False,REGULAR,USD
PUTS,21,AMC210709P00023500,2021-07-08 18:29:08,23.5,0.02,0.0,0.0,0.0,0.0,115,931,0.500005,False,REGULAR,USD
PUTS,22,AMC210709P00024000,2021-07-08 19:00:38,24.0,0.02,0.0,0.0,0.0,0.0,258,803,0.500005,False,REGULAR,USD
PUTS,23,AMC210709P00024500,2021-07-08 18:27:03,24.5,0.01,0.0,0.0,0.0,0.0,228,816,0.500005,False,REGULAR,USD
PUTS,24,AMC210709P00025000,2021-07-08 19:32:21,25.0,0.02,0.0,0.0,0.0,0.0,1284,2738,0.500005,False,REGULAR,USD
PUTS,25,AMC210709P00026000,2021-07-08 19:29:20,26.0,0.03,0.0,0.0,0.0,0.0,811,1068,0.500005,False,REGULAR,USD
PUTS,26,AMC210709P00027000,2021-07-08 19:16:13,27.0,0.04,0.0,0.0,0.0,0.0,625,1135,0.500005,False,REGULAR,USD
PUTS,27,AMC210709P00028000,2021-07-08 19:47:07,28.0,0.02,0.0,0.0,0.0,0.0,1409,2213,0.500005,False,REGULAR,USD
PUTS,28,AMC210709P00029000,2021-07-08 19:41:41,29.0,0.03,0.0,0.0,0.0,0.0,1861,1514,0.500005,False,REGULAR,USD
PUTS,29,AMC210709P00030000,2021-07-08 19:54:21,30.0,0.04,0.0,0.0,0.0,0.0,8180,16355,0.500005,False,REGULAR,USD
PUTS,30,AMC210709P00031000,2021-07-08 19:32:09,31.0,0.04,0.0,0.0,0.0,0.0,1424,1687,1.000005,False,REGULAR,USD
PUTS,31,AMC210709P00032000,2021-07-08 19:56:23,32.0,0.05,0.0,0.0,0.0,0.0,2593,2249,0.500005,False,REGULAR,USD
PUTS,32,AMC210709P00033000,2021-07-08 19:55:08,33.0,0.06,0.0,0.0,0.0,0.0,1615,1959,0.500005,False,REGULAR,USD
PUTS,33,AMC210709P00034000,2021-07-08 19:56:49,34.0,0.07,0.0,0.0,0.0,0.0,2090,1295,0.500005,False,REGULAR,USD
PUTS,34,AMC210709P00035000,2021-07-08 19:58:54,35.0,0.09,0.0,0.0,0.0,0.0,16712,6537,0.500005,False,REGULAR,USD
PUTS,35,AMC210709P00036000,2021-07-08 19:59:32,36.0,0.1,0.0,0.0,0.0,0.0,5433,2714,0.500005,False,REGULAR,USD
PUTS,36,AMC210709P00037000,2021-07-08 19:59:15,37.0,0.12,0.0,0.0,0.0,0.0,12212,2351,0.500005,False,REGULAR,USD
PUTS,37,AMC210709P00038000,2021-07-08 19:55:33,38.0,0.13,0.0,0.0,0.0,0.0,12037,3726,0.500005,False,REGULAR,USD
PUTS,38,AMC210709P00039000,2021-07-08 19:59:13,39.0,0.14,0.0,0.0,0.0,0.0,19747,3548,0.500005,False,REGULAR,USD
PUTS,39,AMC210709P00040000,2021-07-08 19:59:56,40.0,0.18,0.0,0.0,0.0,0.0,65569,13676,0.500005,False,REGULAR,USD
PUTS,40,AMC210709P00041000,2021-07-08 19:59:12,41.0,0.22,0.0,0.0,0.0,0.0,13171,3958,0.500005,False,REGULAR,USD
PUTS,41,AMC210709P00042000,2021-07-08 19:59:48,42.0,0.26,0.0,0.0,0.0,0.0,24505,4499,0.500005,False,REGULAR,USD
PUTS,42,AMC210709P00043000,2021-07-08 19:59:57,43.0,0.33,0.0,0.0,0.0,0.0,12819,3453,0.500005,False,REGULAR,USD
PUTS,43,AMC210709P00044000,2021-07-08 19:59:18,44.0,0.44,0.0,0.0,0.0,0.0,12617,4057,0.500005,False,REGULAR,USD
PUTS,44,AMC210709P00045000,2021-07-08 19:59:48,45.0,0.62,0.0,0.0,0.0,0.0,49050,9304,0.2500075,False,REGULAR,USD
PUTS,45,AMC210709P00046000,2021-07-08 19:59:53,46.0,0.89,0.0,0.0,0.0,0.0,18609,6418,0.2500075,False,REGULAR,USD
PUTS,46,AMC210709P00047000,2021-07-08 19:59:56,47.0,1.21,0.0,0.0,0.0,0.0,32610,9391,0.12500875,False,REGULAR,USD
PUTS,47,AMC210709P00048000,2021-07-08 19:59:52,48.0,1.69,0.0,0.0,0.0,0.0,14895,6014,1.0000000000000003e-05,True,REGULAR,USD
PUTS,48,AMC210709P00048500,2021-07-08 19:59:29,48.5,2.01,0.0,0.0,0.0,0.0,6802,2507,1.0000000000000003e-05,True,REGULAR,USD
PUTS,49,AMC210709P00049000,2021-07-08 19:58:15,49.0,2.3,0.0,0.0,0.0,0.0,7687,6545,1.0000000000000003e-05,True,REGULAR,USD
PUTS,50,AMC210709P00050000,2021-07-08 19:59:47,50.0,2.97,0.0,0.0,0.0,0.0,10155,9784,1.0000000000000003e-05,True,REGULAR,USD
PUTS,51,AMC210709P00051000,2021-07-08 19:55:43,51.0,3.95,0.0,0.0,0.0,0.0,2037,2492,1.0000000000000003e-05,True,REGULAR,USD
PUTS,52,AMC210709P00052000,2021-07-08 19:58:51,52.0,4.65,0.0,0.0,0.0,0.0,1490,2803,1.0000000000000003e-05,True,REGULAR,USD
PUTS,53,AMC210709P00053000,2021-07-08 19:58:42,53.0,5.55,0.0,0.0,0.0,0.0,1306,3354,1.0000000000000003e-05,True,REGULAR,USD
PUTS,54,AMC210709P00054000,2021-07-08 19:56:45,54.0,6.58,0.0,0.0,0.0,0.0,743,2848,1.0000000000000003e-05,True,REGULAR,USD
PUTS,55,AMC210709P00055000,2021-07-08 19:54:21,55.0,7.5,0.0,0.0,0.0,0.0,785,2334,1.0000000000000003e-05,True,REGULAR,USD
PUTS,56,AMC210709P00056000,2021-07-08 19:43:52,56.0,8.9,0.0,0.0,0.0,0.0,235,576,1.0000000000000003e-05,True,REGULAR,USD
PUTS,57,AMC210709P00057000,2021-07-08 19:46:49,57.0,9.3,0.0,0.0,0.0,0.0,4541,1599,1.0000000000000003e-05,True,REGULAR,USD
PUTS,58,AMC210709P00058000,2021-07-08 19:13:50,58.0,10.73,0.0,0.0,0.0,0.0,248,492,1.0000000000000003e-05,True,REGULAR,USD
PUTS,59,AMC210709P00059000,2021-07-08 19:00:13,59.0,12.9,0.0,0.0,0.0,0.0,218,722,1.0000000000000003e-05,True,REGULAR,USD
PUTS,60,AMC210709P00060000,2021-07-08 19:58:19,60.0,12.3,0.0,0.0,0.0,0.0,656,645,1.0000000000000003e-05,True,REGULAR,USD
PUTS,61,AMC210709P00061000,2021-07-08 19:16:23,61.0,15.3,0.0,0.0,0.0,0.0,111,385,1.0000000000000003e-05,True,REGULAR,USD
PUTS,62,AMC210709P00062000,2021-07-08 19:29:41,62.0,16.25,0.0,0.0,0.0,0.0,37,340,1.0000000000000003e-05,True,REGULAR,USD
PUTS,63,AMC210709P00063000,2021-07-08 16:11:49,63.0,15.55,0.0,0.0,0.0,0.0,3,115,1.0000000000000003e-05,True,REGULAR,USD
