,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,83,GME210401C00126000,2021-03-30 19:21:08,126.0,69.25,0.0,0.0,0.0,0.0,8,20,1.0000000000000003e-05,True,REGULAR,USD
CALLS,84,GME210401C00127000,2021-03-30 19:02:30,127.0,67.3,0.0,0.0,0.0,0.0,2,10,1.0000000000000003e-05,True,REGULAR,USD
CALLS,85,GME210401C00128000,2021-03-30 17:10:18,128.0,67.89,0.0,0.0,0.0,0.0,5,22,1.0000000000000003e-05,True,REGULAR,USD
CALLS,86,GME210401C00129000,2021-03-30 17:51:35,129.0,70.25,0.0,0.0,0.0,0.0,4,9,1.0000000000000003e-05,True,REGULAR,USD
CALLS,87,GME210401C00130000,2021-03-31 18:29:34,130.0,65.01,0.0,0.0,0.0,0.0,22,170,1.0000000000000003e-05,True,REGULAR,USD
CALLS,88,GME210401C00131000,2021-03-31 17:32:06,131.0,65.5,0.0,0.0,0.0,0.0,4,16,1.0000000000000003e-05,True,REGULAR,USD
CALLS,89,GME210401C00132000,2021-03-30 19:19:07,132.0,63.25,0.0,0.0,0.0,0.0,6,10,1.0000000000000003e-05,True,REGULAR,USD
CALLS,90,GME210401C00133000,2021-03-31 13:34:21,133.0,63.05,0.0,0.0,0.0,0.0,5,19,1.0000000000000003e-05,True,REGULAR,USD
CALLS,91,GME210401C00134000,2021-03-31 17:27:40,134.0,61.9,0.0,0.0,0.0,0.0,1,15,1.0000000000000003e-05,True,REGULAR,USD
CALLS,92,GME210401C00135000,2021-03-31 14:28:49,135.0,56.85,0.0,0.0,0.0,0.0,13,84,1.0000000000000003e-05,True,REGULAR,USD
CALLS,93,GME210401C00136000,2021-03-31 13:47:37,136.0,61.7,0.0,0.0,0.0,0.0,13,499,1.0000000000000003e-05,True,REGULAR,USD
CALLS,94,GME210401C00137000,2021-03-30 19:51:21,137.0,61.76,0.0,0.0,0.0,0.0,1,18,1.0000000000000003e-05,True,REGULAR,USD
CALLS,95,GME210401C00138000,2021-03-31 18:18:38,138.0,57.9,0.0,0.0,0.0,0.0,4,25,1.0000000000000003e-05,True,REGULAR,USD
CALLS,96,GME210401C00139000,2021-03-31 16:41:02,139.0,53.9,0.0,0.0,0.0,0.0,1,43,1.0000000000000003e-05,True,REGULAR,USD
CALLS,97,GME210401C00140000,2021-03-31 19:57:12,140.0,50.86,0.0,0.0,0.0,0.0,144,729,1.0000000000000003e-05,True,REGULAR,USD
CALLS,98,GME210401C00141000,2021-03-31 19:13:04,141.0,52.0,0.0,0.0,0.0,0.0,4,40,1.0000000000000003e-05,True,REGULAR,USD
CALLS,99,GME210401C00142000,2021-03-31 17:38:57,142.0,54.13,0.0,0.0,0.0,0.0,1,26,1.0000000000000003e-05,True,REGULAR,USD
CALLS,100,GME210401C00143000,2021-03-31 17:26:58,143.0,52.0,0.0,0.0,0.0,0.0,8,24,1.0000000000000003e-05,True,REGULAR,USD
CALLS,101,GME210401C00144000,2021-03-31 16:43:24,144.0,49.16,0.0,0.0,0.0,0.0,2,51,1.0000000000000003e-05,True,REGULAR,USD
CALLS,102,GME210401C00145000,2021-03-31 18:08:24,145.0,47.4,0.0,0.0,0.0,0.0,19,144,1.0000000000000003e-05,True,REGULAR,USD
CALLS,103,GME210401C00146000,2021-03-31 14:50:36,146.0,50.0,0.0,0.0,0.0,0.0,2,5,1.0000000000000003e-05,True,REGULAR,USD
CALLS,104,GME210401C00147000,2021-03-29 15:32:05,147.0,52.15,0.0,0.0,0.0,0.0,1,3,1.0000000000000003e-05,True,REGULAR,USD
CALLS,105,GME210401C00148000,2021-03-31 14:06:51,148.0,46.75,0.0,0.0,0.0,0.0,12,29,1.0000000000000003e-05,True,REGULAR,USD
CALLS,106,GME210401C00149000,2021-03-31 14:06:51,149.0,45.75,0.0,0.0,0.0,0.0,12,106,1.0000000000000003e-05,True,REGULAR,USD
CALLS,107,GME210401C00150000,2021-03-31 19:58:50,150.0,42.1,0.0,0.0,0.0,0.0,113,793,1.0000000000000003e-05,True,REGULAR,USD
CALLS,108,GME210401C00155000,2021-03-31 19:40:27,155.0,36.0,0.0,0.0,0.0,0.0,81,205,1.0000000000000003e-05,True,REGULAR,USD
